Plot_ID,n,zmax,zmin,zmean,zsd,zcv,zskew,zkurt,zq1,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zq99,pzabovemean,pzabove2,pzabove5,ziqr,zMADmean,zMADmedian,CRR,zentropy,VCI,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,L1,L2,L3,L4,Lskew,Lkurt,Lcoefvar,lad_max,lad_mean,lad_cv,lad_min,pz_below_0,pz_0.0.15,pz_0.15.2,pz_2.5,pz_5.10,pz_10.20,pz_20.30,pz_above_30,rumple,vn,vFRall,vFRcanopy,vzrumple,vzsd,vzcv,OpenGapSpace,ClosedGapSpace,Euphotic,Oligophotic,kde_peaks_count,kde_peak1_elev,kde_peak2_elev,kde_peak3_elev,kde_peak4_elev,kde_peak1_value,kde_peak2_value,kde_peak3_value,kde_peak4_value,kde_peak1_diff,kde_peak2_diff,kde_peak3_diff,pfirst,pintermidiate,plast,psingle,pmultiple,HOME,eigen_largest,eigen_medium,eigen_smallest,curvature,linearity,planarity,sphericity,anisotropy,horizontality,Z,npoints,convhull_area,FOD Region,Reporting Name,Region,District,Company,Assessment Name,KeyID,Area,Species,Plant Date,Assessment Date,Inventory Type,No Plots,Plot Date,Abandoned,Zone,Plot Complete,X Coord,Y Coord,Process Date,Age,TPHA,TPHA Planted,SPHA,MTH (m),MH (m),MH Planted (m),Dq (cm),Dq Planted (cm),MDD (cm),MinD (cm),MaxD (cm),VarD,BA (m2/ha),TSV (m3 sub),TRV (m3 sub),MAI (m3 sub/ha/a)
RSKA452A01_10,63442,16.3971,0.0,7.643356775,5.150206291,67.38147182,-0.257272958,1.5408106590000001,0.029641000000000004,0.142005,0.2906,0.53083,0.8567,1.93535,3.22023,5.02422,6.38012,8.0258,9.2128,9.9787,10.61892,11.1519,11.63804,12.1389,12.6716,13.220070000000002,13.739189999999999,14.371364999999999,15.294575,56.05750134,74.72336938,65.05784811,10.20355,4.655243283,4.04215,0.466140767,0.9048899109999999,0.904865088,23.4315062,29.87509115,34.3705418,40.31956377,45.30799226,53.72190343,68.3337032,83.9171924,97.24027518,7.643356775,2.9209367239999997,-0.222562132,-0.199562435,-0.076195465,-0.068321382,0.382153654,0.298544357,0.183371988,0.464666233,0.001829278,0.559566218,4.788625831,19.92843857,9.665521264,20.21689102,44.84095709,0.0,0,2.6418907259999997,2658,43.31106404,68.64669421,2.151776829,0.216613522,73.92899066,14.74661887,19.78165227,20.44973114,45.02199772,2,11.83849139,1.057596282,,,0.079005222,0.058444329,,,10.78089511,,,67.28665553,3.0925885060000002,29.62075597,36.09753791,63.90246209,,28.99634216,19.24223907,17.48519645,0.26604064899999996,0.33639081200000004,0.060595319,0.603013868,0.39698613200000005,0.45320805200000003,16.3971,63442,248.136,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,10,05/25/2023,False,47N,True,798907.0,89426.0,05/26/2023,2.86,1200,1200,1200,16.8,14.66,14.66,11.85,11.85,17.3,6.7,18.1,10.48,13.22,93.04,83.86,29.32
RSKA452A01_2,100838,17.9658,0.0,9.447220847,5.623743961000001,59.52802472,-0.741432399,1.926532264,0.0231,0.1194,0.2154,0.35200000000000004,0.6701199999999999,3.5431,8.2759,9.6434,10.60158,11.312465,11.9035,12.4102,12.83272,13.1631,13.5026,13.8406,14.18166,14.506145000000002,14.8433,15.273715,16.275863,66.0157877,76.62488348,73.33148218,10.2975,4.869863147,2.5216,0.5258447079999999,0.814347898,0.814336148,22.62215926,24.61641294,26.71242443,28.55603663,31.61475688,40.98944512,56.42171632,82.79195515,98.75197031,9.447220847,3.023634359,-0.70183507,-0.051877596,-0.232116383,-0.017157363999999998,0.320055433,0.419682515,0.18168726600000001,0.7953397209999999,0.006297216,0.594022095,6.039389913,16.74170452,3.293401297,9.88417065,63.44731153,0.0,0,1.9670385819999998,2747,40.04956991,61.84151283,2.296040245,0.230059829,77.95342638,15.01676629,24.71205715,20.7464645,39.52471206,2,13.23440783,0.509205088,,,0.100918649,0.048302807,,,12.72520274,,,75.42890577,2.73309665,21.83799758,54.75416014,45.24583986,,35.49320021,19.2194943,14.99738767,0.215139435,0.458502074,0.11895536599999999,0.42254256,0.57745744,0.430533045,17.9658,100838,248.37400000000002,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,2,05/25/2023,False,47N,True,798766.0,89120.0,05/26/2023,2.86,1320,1320,1640,16.19,14.77,14.77,10.83,10.83,14.37,6.2,14.4,7.2,15.12,108.78,94.92,33.19
RSKA452A01_3,62830,16.094,0.0,7.970578155,5.438216037,68.22862697,-0.401003767,1.509543462,0.012129000000000001,0.108445,0.20689000000000002,0.32,0.49173999999999995,0.840475,2.8691,5.289815,8.410960000000001,9.45553,10.1264,10.707894999999999,11.232460000000001,11.75437,12.154119999999999,12.68565,13.139120000000002,13.572165,13.971110000000001,14.39461,15.0952,61.22871239999999,72.69298106,65.56581251,11.845175,4.953502902,3.6,0.49525153200000005,0.8353476259999999,0.835305592,26.23752847,30.82672997,33.70119663,36.21635495,38.48448879,45.96419749,60.02694812,76.84706939,95.73000545,7.970578155,3.019841848,-0.370416335,-0.256151605,-0.12266083900000001,-0.084822854,0.378873626,0.33749415200000005,0.173070188,0.653796411,0.00012733200000000002,0.775107433,6.348877925,20.18303358,7.12716855,14.50740092,51.05841159,0.0,0,2.627276981,2379,40.91847265,60.30418251,2.146569018,0.233224513,80.19425423,14.01788786,26.93498452,21.362229100000004,37.68489852,2,12.14289628,0.707373777,,,0.08797314699999999,0.059943807,,,11.435522500000001,,,68.71239854,2.7598281080000002,28.52777336,40.3963075,59.60369250000001,,30.30989274,19.948958899999997,19.00947021,0.274432377,0.341833405,0.030996107000000002,0.627170488,0.37282951200000003,0.226689835,16.094,62830,248.30599999999998,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,3,05/25/2023,False,47N,True,798914.0,89127.0,05/26/2023,2.86,840,840,920,17.03,15.26,15.26,12.49,12.49,16.87,7.0,17.4,10.42,11.27,81.06,74.3,25.98
RSKA452A01_4,129767,18.3473,0.0,9.697843429,6.07245545,62.61655486,-0.653059275,1.7919619430000002,0.0206,0.121,0.22055999999999998,0.3475,0.54902,0.9740000000000001,7.333080000000001,9.8168,11.01242,11.6711,12.2721,12.7486,13.2003,13.6393,14.100420000000002,14.48015,14.90898,15.3904,15.87028,16.39487,17.189702,65.29703237,73.72906825,72.30112432,13.50615,5.331325866,3.0005,0.5285706029999999,0.800721157,0.8007076870000001,25.70683716,26.51221253,27.53561342,29.53275814,33.06228857,39.56891468,55.70435429999999,77.31370845,95.84665279999999,9.697843429,3.289472923,-0.64872681,-0.118282598,-0.197212996,-0.035957918,0.33919633200000004,0.381774391,0.157259661,0.8345142259999999,0.0011408310000000001,0.679679734,5.881310349,19.70994166,1.42794393,7.807069594,64.49405473,0.0,0,1.7280108769999998,3038,49.35022742,64.69335605,2.292048072,0.24109233100000002,86.51527837,9.210526316000001,26.93307342,25.79597141,38.06042885,2,13.83561292,0.41391076299999996,,,0.092862957,0.052779825,,,13.42170215,,,68.0088158,3.4978076089999997,28.49337659,39.90074518,60.09925482,,37.03536354,20.21200111,19.10863969,0.250257198,0.454251311,0.029792105,0.515956585,0.484043415,0.09260617,18.3473,129767,248.393,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,4,05/25/2023,False,47N,True,798457.96,89267.11,05/26/2023,2.86,1440,1440,1520,17.44,14.63,14.63,11.82,11.82,16.63,6.7,17.2,7.43,16.68,117.63,106.46,37.22
RSKA452A01_5,59002,17.8425,0.0,8.146844495,5.928276629,72.76776465,-0.187250229,1.4039293369999999,0.0404,0.1811,0.3271,0.49981499999999995,0.7493,1.1356,1.8115299999999999,3.3887199999999997,6.2275599999999995,8.950380000000001,9.95935,10.790755,11.800460000000001,12.370894999999999,12.964089999999999,13.5335,14.06044,14.590885,15.128779999999999,15.84443,16.924089000000002,56.47774652,69.13494458,62.57076031,12.3979,5.465411315,4.9038,0.45659770200000005,0.8853941790000001,0.885381216,29.48471169,34.93058513,37.64415297,41.28609147,44.64355677,54.35312154,65.82914573,81.92147177,96.17238736,8.146844495,3.336614168,-0.15933511,-0.343630451,-0.047753532,-0.10298777,0.40955908399999996,0.26546663800000003,0.146943192,0.513386549,0.017157552,0.501677909,3.4270024739999996,26.93637504,6.564184265,12.80295583,49.76780448,0.0,0,2.672633737,2518,36.7108908,60.51429945,2.30566617,0.21487616199999998,84.35741727,18.00554017,23.95392914,18.22423094,39.81629975,2,13.27206458,0.891223092,,,0.073573626,0.066645587,,,12.38084149,,,70.32303990000001,2.5761838580000003,27.10077624,43.710382700000004,56.289617299999996,,37.99368221,20.44505099,16.72819179,0.222547241,0.461882876,0.09782834900000001,0.440288775,0.559711225,0.36583836700000005,17.8425,59002,248.233,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,5,05/25/2023,False,47N,True,798685.0,89343.0,05/26/2023,2.86,1160,1160,1200,16.49,14.5,14.5,11.47,11.47,17.13,6.3,19.1,10.58,12.41,86.46,76.92,26.9
RSKA452A01_6,85340,18.2703,0.0,9.702663688,5.574232262000001,57.45053566,-0.740513986,2.044339829,0.037639,0.1594,0.3019,0.5053,0.9018799999999999,5.31545,8.238339999999999,9.833260000000001,10.740739999999999,11.395999999999999,11.8479,12.286135,12.77464,13.1902,13.57236,13.9103,14.265120000000001,14.719515,15.458820000000001,16.024704999999997,16.825405,65.60112491,78.34544176,75.52730255,8.59485,4.75457323,2.62785,0.531062089,0.832811489,0.832781917,21.22286064,22.58159469,24.88225875,27.99651486,32.08684595,40.9421655,59.96208732,83.97070598,97.32256393,9.702663688,3.026593764,-0.657444805,0.035486371,-0.21722267899999997,0.011724854,0.311934316,0.447972342,0.179994613,0.745211902,0.000117182,0.476915866,4.171549098,17.00609327,2.8181392080000003,11.31356925,64.2137333,0.0,0,2.053872118,2717,39.61218837,60.59322034,2.2964993519999997,0.22702007100000002,81.08748195,13.01939058,25.76177285,20.77562327,40.4432133,2,13.19291037,0.575348924,,,0.09600342,0.044567656,,,12.61756145,,,72.28497774,3.655964378,24.05905789,49.21021795,50.78978205,,34.00744993,20.76829392,17.99500116,0.24728345399999999,0.389301639,0.081549565,0.529148795,0.470851205,0.34887900299999997,18.2703,85340,248.238,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,6,05/25/2023,False,47N,True,798748.0,89277.0,05/26/2023,2.86,1200,1200,1320,17.27,14.2,14.2,11.24,11.24,16.43,6.5,19.0,9.63,13.11,91.57,81.13,28.37
RSKA452A01_7,64292,17.8672,0.0,9.68640506,5.488115665,56.65792036,-0.7828919390000001,2.1198596469999997,0.022591,0.131855,0.2567,0.46293,0.9096200000000001,6.57625,8.17993,9.412195,10.62538,11.317095,11.8793,12.35031,12.77866,13.141915,13.4905,13.86045,14.268579999999998,14.678970000000001,15.174370000000001,15.734879999999999,16.5467,64.11062029,78.52921048,76.94269894,7.2842,4.656852496,2.7329,0.542133354,0.8379911940000001,0.8379726120000001,20.89400344,21.78487553,22.76029435,26.00594959,33.0421168,40.23172068,56.4177235,80.17692187,97.29450446,9.68640506,2.970593071,-0.6804882879999999,0.040990495,-0.229074892,0.013798758000000001,0.306676528,0.414579689,0.1923096,0.707220672,0.005732091,0.654824862,5.2277110680000005,15.58825359,1.586511541,13.80731662,63.13538232,0.0,0,1.7850074880000002,2821,41.12844438,61.32608696,2.288469325,0.237753118,76.8680662,11.88219857,25.93672547,21.44627497,40.73480099,2,13.22956712,0.42933855200000004,,,0.09711729,0.043477655999999996,,,12.80022857,,,69.07235737,3.5074348289999997,27.420207799999996,42.37230137,57.62769863,,30.50711851,20.24310453,19.78335096,0.28048133399999997,0.33644652399999997,0.01507037,0.648483106,0.35151689399999997,0.145586946,17.8672,64292,248.296,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,7,05/25/2023,False,47N,True,799055.0,89270.0,05/26/2023,2.86,1840,1840,2000,17.33,14.65,14.65,10.04,10.04,14.2,6.1,15.3,4.28,15.83,114.29,98.0,34.27
RSKA452A01_8,136494,16.9981,0.0,7.887573212,5.732843227,72.68196532,-0.31913852,1.410012562,0.010193,0.0972,0.1782,0.28800000000000003,0.44916000000000006,0.658325,1.02328,3.3015550000000005,7.88402,9.314885,10.24545,10.899915,11.46278,11.994945,12.47221,12.8992,13.3021,13.704,14.2095,14.921970000000002,15.825107000000001,59.99384588,67.82715724,63.57495568,12.240875,5.284281501000001,3.68935,0.464026757,0.817237074,0.817229828,31.00949821,34.59311343,35.99420949,37.41820169,41.20862077,49.28948107,63.787169299999995,83.54506108,97.12911946,7.887573212,3.1747604239999996,-0.28336723,-0.33576459999999997,-0.08925625599999999,-0.10576061,0.402501548,0.315131175,0.151206331,0.709178048,0.012198833999999999,0.8051635970000001,7.626708866,23.7409703,4.252201562,12.02836755,51.54658813,0.0,0,1.839439549,2955,48.00194932,67.58920403,2.214170025,0.22487948100000002,68.65651153,11.72839506,23.01819363,24.04158545,41.21182586,2,12.49976634,0.582738943,,,0.084657394,0.067043365,,,11.9170274,,,68.54880068,2.888039035,28.56316029,41.24357115,58.75642885,,35.14336968,19.33084644,18.47653233,0.253274061,0.449943286,0.024309397000000003,0.525747317,0.47425268299999995,0.27683836100000003,16.9981,136494,248.42700000000002,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,8,05/25/2023,False,47N,True,798462.0,89411.0,05/26/2023,2.86,800,800,880,16.43,14.22,14.22,13.54,13.54,19.83,6.7,20.2,13.25,12.67,81.89,75.74,26.48
GLBC058903_2,102041,19.509,0.0,11.64917363,6.119152262999999,52.52863813,-1.059653475,2.504288095,0.0384,0.1515,0.2966,0.6122,2.3372,9.6986,12.047,12.8608,13.3436,13.8072,14.2371,14.6617,15.0434,15.3932,15.6896,15.9876,16.2885,16.5665,16.8837,17.4275,18.23426,71.3909115,80.21677561,78.69679835,6.289,5.045559767,2.0807,0.597117927,0.7821033059999999,0.782090607,19.4078915,20.48856825,21.39405333,22.75424938,24.71482141,28.47553714,42.99479346,68.38085490000002,95.88102714,11.64917363,3.144694284,-1.00867898,0.194799521,-0.320755816,0.061945455999999996,0.26994998800000003,0.534435404,0.180037318,0.9957905690000001,0.004022034,0.42825922899999996,4.5119118789999995,14.84305328,1.519977264,3.965072863,74.73172548,0.0,0,1.6639532959999999,3050,40.23215935,59.71025842,2.429714342,0.23240180800000002,75.93326404,11.29138636,27.146814399999997,21.72536605,39.83643319,2,15.21153816,0.474452055,,,0.110117923,0.040004758,,,14.73708611,,,68.2225772,5.9642692639999995,25.81315354,40.95706628,59.04293372,,37.60298872,20.32011517,17.93879741,0.236466488,0.459614359,0.063327885,0.477057756,0.522942244,0.085362514,19.509,102041,248.40099999999998,Riau SMF,D.MINAS,RIAU  ,GLB,PT. Arara Abadi,2023_05_MRI_GLBC058903,GLBC058903,25.8,ACRA,05/15/2020,05/06/2023,MRINV,2,05/06/2023,False,47N,True,778736.0,102053.0,05/08/2023,2.98,1760,1760,1920,18.1,16.54,16.54,10.43,10.43,15.4,6.0,16.0,6.13,16.4,137.16,120.09,40.3
RSKA452A01_9,65645,18.2226,0.0,8.974968605,6.037828448,67.2740899,-0.441366924,1.572121742,0.0164,0.1067,0.2004,0.3257,0.5002800000000001,0.8685,4.04336,6.9575,9.1609,10.5115,11.372,12.0149,12.68564,13.236360000000001,13.67712,14.1669,14.56642,14.95824,15.52436,16.098679999999998,17.001356,60.43720009,72.40917054,68.98469038,13.2984,5.440082929,3.7455,0.492518554,0.832912249,0.832880835,26.91587925,29.19990183,31.10350963,35.24665603,39.44502393,46.74960118,60.27119892,80.02975825,96.57933489,8.974968605,3.3486671180000003,-0.44730632299999995,-0.254880939,-0.133577423,-0.076114146,0.37311184799999997,0.311159098,0.151492557,0.644422496,0.00042658199999999995,0.68855206,6.784979816,20.11729759,3.424480158,11.75108538,57.233605000000004,0.0,0,2.191757145,2539,37.01705788,57.09467056,2.299278686,0.226466628,85.24184228,14.11284444,27.8174661,20.06123342,38.00845604,2,13.69496243,0.564987476,,,0.083732797,0.056943514,,,13.12997495,,,68.98621373,3.706299033,27.30748724,41.6726331,58.3273669,,38.93908741,19.84212725,17.56587459,0.230079166,0.49043163100000003,0.05845675400000001,0.451111614,0.548888386,0.33252038899999997,18.2226,65645,248.145,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_07_MRI_RSKA452A01,RSKA452A01,22.9,ACRA,07/15/2020,05/25/2023,MRINV,9,05/25/2023,False,47N,True,798600.0,89419.0,05/26/2023,2.86,1160,1160,1280,17.11,15.29,15.29,12.14,12.14,16.03,6.7,16.7,8.33,14.81,107.86,98.3,34.37
RSKAU48302_1,76200,18.453,0.0,10.04844951,5.984141553,59.55288475,-0.768406013,1.949971595,0.015,0.1016,0.187,0.2997,0.5188,4.325725,8.24943,9.942960000000001,11.635660000000001,12.397219999999999,12.93155,13.38799,13.738320000000002,14.053135000000001,14.32983,14.598725,14.8747,15.1957,15.5874,16.18882,17.378404999999997,64.75721785,76.62073491,74.29921259999999,10.273,5.220667286,2.35615,0.544542866,0.794184744,0.794164938,22.7482389,23.9892682,25.60828939,27.79033345,32.50069387,37.16479653,49.4918256,77.82667883,97.00249792,10.04844951,3.1949336760000002,-0.7845859820000001,-0.04925219,-0.245571915,-0.015415716000000001,0.317952902,0.49252365600000003,0.170978902,0.8757825570000001,0.002337323,0.703412073,7.219160105,15.45669291,2.32152231,9.43832021,64.86089239,0.0,0,2.182196967,2595,37.83350343,55.24803066,2.2898019130000002,0.24915886199999998,85.59651997,10.19098994,30.64586674,21.1255285,38.03761481,2,14.08348532,0.376655577,,,0.102608484,0.047584008,,,13.70682975,,,79.26115486,1.375328084,19.36351706,60.19160105,39.80839895,,36.05027406,19.83763845,19.53201448,0.258976842,0.44972295,0.008477716,0.541799334,0.45820066600000003,0.035956167000000004,18.453,76200,248.187,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_08_MRI_RSKAU48302,RSKAU48302,26.7,ACRA,08/31/2020,05/29/2023,MRINV,1,05/31/2023,False,47N,True,794077.0,91508.0,05/31/2023,2.75,1640,1640,1760,17.42,14.34,14.34,10.22,10.22,14.77,6.2,15.0,6.76,14.45,104.34,89.25,32.45
RSKAU48302_10,66106,16.0315,0.0,6.747046247,4.391355624,65.08560136,-0.198734178,1.7121048509999999,0.01771,0.125225,0.27375,0.5502,1.0275,2.55705,3.8557,4.9409,5.7709,6.590375,7.42485,8.196425,8.8307,9.472000000000001,10.0292,10.51745,11.0584,11.5923,12.1606,12.8793,13.95111,54.03291683,76.64205972,64.73239948,7.9604,3.843732372,3.61755,0.42086181899999997,0.897509097,0.897457763,21.87852204,26.81318347,33.93341253,43.59103232,53.2730208,65.90057571,81.41886746,94.63888635,99.51262603,6.747046247,2.513701175,-0.138004119,-0.073002439,-0.054900766,-0.029041813,0.372563205,0.323196916,0.193897761,0.589222821,3.0299999999999998e-05,0.67618673,5.3353704660000005,17.34638308,11.90966024,34.43711615,30.29528333,0.0,0,2.269592599,2884,49.60440316,78.64739569,2.1398699409999997,0.234535176,59.88132164,19.38424493,13.46749226,20.88063295,46.26762986,2,9.853431507,1.3507260269999999,,,0.078441648,0.056285569,,,8.502705479,,,60.16397906,6.776994524,33.05902641,25.77527002,74.22472998,,20.13207748,19.29540771,18.7933169,0.322793851,0.041559038,0.024939841,0.9335011209999999,0.066498879,0.787005585,16.0315,66106,248.19400000000002,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_08_MRI_RSKAU48302,RSKAU48302,26.7,ACRA,08/31/2020,05/29/2023,MRINV,10,05/29/2023,False,47N,True,793764.0,91952.0,05/31/2023,2.74,1120,1120,1480,15.01,13.53,13.53,10.56,10.56,15.3,6.2,15.6,5.69,12.96,84.73,73.35,26.77
RSKAU48302_11,84871,16.272000000000002,0.0,8.917615026,4.882138708,54.74713467,-0.9308666309999999,2.253340119,0.02647,0.13235,0.266,0.52985,1.1291,5.5654,9.0126,9.7823,10.2821,10.65485,10.9716,11.29,11.5939,11.8697,12.1349,12.4235,12.7287,13.04665,13.378,13.77575,14.731860000000001,70.39507017,78.70650752,75.67366945,6.8581,4.105414484,1.8053,0.548034355,0.7811351940000001,0.781098631,20.55990617,22.25289372,23.78475719,25.1460187,26.99302191,34.44856469,56.22045565,84.46929757,98.78564574,8.917615026,2.557432613,-0.723113797,0.10270472800000001,-0.28274989300000003,0.04015931,0.28678437100000004,0.614015045,0.20623582399999998,1.01792678,4.71e-05,0.54553381,5.266816698,15.48114197,3.0328380719999997,12.79353372,62.88013574,0.0,0,1.754283789,2464,42.38046096,61.90954774,2.146389466,0.24246065600000002,81.32534493,13.70829033,26.0749914,22.0502236,38.16649467,2,11.75990607,0.583890411,,,0.1162888,0.044102029,,,11.17601566,,,77.53060527,1.904066171,20.56532856,56.83566825,43.16433175,,24.64330081,19.84473212,17.50757872,0.28240029,0.19472102100000002,0.0948393,0.710439679,0.289560321,0.280009728,16.272000000000002,84871,248.327,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_08_MRI_RSKAU48302,RSKAU48302,26.7,ACRA,08/31/2020,05/29/2023,MRINV,11,05/29/2023,False,47N,True,793471.0,92107.0,05/31/2023,2.74,1440,1440,1920,16.56,13.71,13.71,9.9,9.9,15.37,6.1,17.2,7.74,14.78,100.62,82.99,30.29
RSKAU48302_2,95766,17.3562,0.0,9.036248469,5.325746613,58.93758489,-0.744218956,1.983196931,0.023065000000000002,0.1147,0.20485,0.3345,0.6331,3.7349,8.0343,9.1386,9.9465,10.664975,11.34015,11.795775,12.142000000000001,12.4481,12.7424,13.045575,13.3892,13.8487,14.3308,14.8654,15.66094,65.62976422,77.10983021,73.81847420000001,9.310675,4.562363736,2.38915,0.5206351889999999,0.8087464940000001,0.8087246440000001,22.35818042,24.05970024,25.95237845,27.7914903,32.17237866,42.79532397,59.86828976,85.23353885,98.87825731,9.036248469,2.874040739,-0.643595134,-0.008633227,-0.223933894,-0.003003864,0.318056852,0.499157006,0.18430782899999998,0.822970454,0.000480395,0.580581835,6.454273959,15.85531399,3.2913560139999998,14.17517699,59.643297200000006,0.0,0,1.868707404,2702,41.58202524,63.36772983,2.217864923,0.233698341,74.78164766,13.05016928,24.03816559,21.49892275,41.41274238,2,12.4984274,0.49168414899999996,,,0.101091388,0.047329620999999995,,,12.00674325,,,71.26433181,3.258985444,25.47668275,45.99962408,54.00037592,,30.54104635,20.32537419,17.23473769,0.253075544,0.33448992,0.101196156,0.564313924,0.43568607600000003,0.40309095100000003,17.3562,95766,248.375,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_08_MRI_RSKAU48302,RSKAU48302,26.7,ACRA,08/31/2020,05/29/2023,MRINV,2,05/31/2023,False,47N,True,794229.0,91504.0,05/31/2023,2.75,1120,1120,1440,16.91,14.02,14.02,10.22,10.22,15.57,6.0,17.0,8.58,11.82,82.66,69.82,25.39
RSKAU48302_3,75517,17.357,0.0,9.634878095,5.407081432999999,56.11987386,-0.893528972,2.213682472,0.027999999999999997,0.1194,0.21336,0.3601,0.7368600000000001,6.9103,8.76132,10.1316,11.07284,11.597439999999999,11.9901,12.3076,12.62562,12.9715,13.3779,13.7064,13.9776,14.2543,14.545639999999999,15.0772,16.195968,66.83263371,77.63152668,77.01312287,6.7961,4.56524495,2.1973,0.555100426,0.78502669,0.78500236,21.84924302,22.21541657,22.62819403,24.64414588,29.29654732,35.71723412,52.128467,78.15741468,97.73638167,9.634878095,2.8559067189999996,-0.76811473,0.066900381,-0.268956519,0.023425268,0.296413373,0.53027771,0.18718970699999998,0.93884563,0.001059645,0.549545136,6.1628507489999995,15.65607744,0.618403803,11.49410067,65.51902221,0.0,0,2.104569644,2410,37.08833487,54.81009779,2.219169554,0.255466678,91.23481590000002,11.55740228,30.57863958,21.43736534,36.426592799999995,2,13.01598239,0.37696086100000004,,,0.107631376,0.044525077999999996,,,12.63902153,,,79.27354106,1.3467166330000002,19.37974231,60.07389065,39.92610935,,29.83769707,20.12993684,19.24243022,0.278029366,0.325352195,0.029744475,0.644903331,0.355096669,0.156912111,17.357,75517,248.287,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_08_MRI_RSKAU48302,RSKAU48302,26.7,ACRA,08/31/2020,05/29/2023,MRINV,3,05/31/2023,False,47N,True,793924.0,91669.0,05/31/2023,2.75,1640,1640,1920,17.87,14.58,14.58,10.51,10.51,15.43,6.0,16.1,4.66,16.66,118.56,103.69,37.71
RSKAU48302_4,92540,17.2435,0.0,9.172103349,5.359616104,58.43388262,-0.744645248,1.952511247,0.0374,0.1594,0.3523,0.6024,0.90764,3.642,7.8891800000000005,9.553855,10.40046,10.988955,11.45205,11.859745,12.2166,12.5619,12.891689999999999,13.237025,13.589220000000001,14.02196,14.497010000000001,15.005,15.709222,66.2772855,76.29565593,73.56386427,9.595025,4.631375777,2.40485,0.531916568,0.8152208740000001,0.815194358,23.10389371,24.47163032,26.28876611,28.024489000000003,31.64682001,39.33002616,57.73585315,82.49188585,98.33049293,9.172103349,2.8858883489999996,-0.65664464,-0.011598681999999999,-0.227536398,-0.0040191029999999996,0.314637574,0.467848547,0.179938983,0.8620379290000001,0.000172906,0.449535336,4.229522369,19.02528636,2.731791658,10.77696131,62.78690296,0.0,0,1.912945345,2799,43.07479224,65.25996736,2.219972366,0.226670972,74.27200781,12.38842721,22.93013235,21.88365651,42.79778393,2,12.59909491,0.638446184,,,0.10254609099999999,0.04844106,,,11.96064873,,,69.33434191,4.893019235,25.77263886,42.9706073,57.0293927,,29.28310683,19.69362163,19.05373976,0.280076564,0.327474993,0.02185157,0.650673437,0.349326563,0.231195738,17.2435,92540,248.278,Riau SMF,D.MINAS,RIAU  ,RSK,PT. Arara Abadi,2023_08_MRI_RSKAU48302,RSKAU48302,26.7,ACRA,08/31/2020,05/29/2023,MRINV,4,05/31/2023,False,47N,True,794069.0,91662.0,05/31/2023,2.75,1880,1880,2160,16.69,13.81,13.81,9.66,9.66,14.83,6.0,16.6,4.86,15.82,109.29,91.02,33.1
